"Customer Name","PO Number","SKU Code","Facility Name","Facility Location","PO Date","PO Expiry Date",HSN,"Item Code",Description,"Basic Rate",GST,"Net Landing Rate",MRP,"PO Quantity","Available Quantity","Unavailable Quantity"
Blinkit,2108510041115,BMHM1000,"Moonstone Ventures LLP - Moonstone - Kundli","Shed A,B and C,Musthil 41,Khasra No.26--23,41--1-2 min, 2-2,3-1-1 3-1-2,3-2,4-1,4-2,7,8,9 and 42--5-2, NH-1,village Kumaspur, Adjoining to Jurasik park inn, Sonipat, Haryana, 131001",11-07-2025,10-08-2025,70139900,10235006,"Pasabahce Homemade Glass Jar (Transparent, 1000 ml, 2 pcs)(Pack)",393.22,0,464,800,42,0,42
Blinkit,2108510041115,1204868,"Moonstone Ventures LLP - Moonstone - Kundli","Shed A,B and C,Musthil 41,Khasra No.26--23,41--1-2 min, 2-2,3-1-1 3-1-2,3-2,4-1,4-2,7,8,9 and 42--5-2, NH-1,village Kumaspur, Adjoining to Jurasik park inn, Sonipat, Haryana, 131001",11-07-2025,10-08-2025,70139900,10160822,"Pasabahce Echo Long Drink Glass Set (350 ml, Transparent)",296.47,0,349.84,1499,36,0,36
Blinkit,2108510041115,1204334,"Moonstone Ventures LLP - Moonstone - Kundli","Shed A,B and C,Musthil 41,Khasra No.26--23,41--1-2 min, 2-2,3-1-1 3-1-2,3-2,4-1,4-2,7,8,9 and 42--5-2, NH-1,village Kumaspur, Adjoining to Jurasik park inn, Sonipat, Haryana, 131001",11-07-2025,10-08-2025,70133700,10160819,"Pasabahce Echo Whiskey Glass Set (300 ml, Transparent)",296.47,0,349.84,1499,6,0,6
Blinkit,2135510159837,B13013,"Moonstone Ventures LLP - Kolkata K4","Kalyani Expressway, Mohispota Ps near Muragachha, Crossing Ghola, Deshpriya Nagar, West bengal, Bandipur, North Twenty Four Parganas, West Bengal, 700113",11-07-2025,10-08-2025,70133700,10124985,"Ocean Ivory Hiball Glass Set (370 ml, Transparent)(Pack)",402.45,18,474.89,949,108,0,108
Blinkit,2135510159837,5015R1502G0000,"Moonstone Ventures LLP - Kolkata K4","Kalyani Expressway, Mohispota Ps near Muragachha, Crossing Ghola, Deshpriya Nagar, West bengal, Bandipur, North Twenty Four Parganas, West Bengal, 700113",11-07-2025,10-08-2025,70134900,10120985,"Ocean Madison Wine Glass 22.3 cm (425 ml, Transparent)(Pack)",356.25,18,420.38,650,36,0,36
Blinkit,2135510159837,B02310,"Moonstone Ventures LLP - Kolkata K4","Kalyani Expressway, Mohispota Ps near Muragachha, Crossing Ghola, Deshpriya Nagar, West bengal, Bandipur, North Twenty Four Parganas, West Bengal, 700113",11-07-2025,10-08-2025,70133700,10209370,"Ocean Pyramid Glass Set (300 ml, Transparent)(Box)",327.37,18,386.3,595,24,0,24
Blinkit,2135510159837,B11011,"Moonstone Ventures LLP - Kolkata K4","Kalyani Expressway, Mohispota Ps near Muragachha, Crossing Ghola, Deshpriya Nagar, West bengal, Bandipur, North Twenty Four Parganas, West Bengal, 700113",11-07-2025,10-08-2025,70133700,10144269,"Ocean Plaza Glass (320 ml, Transparent)(Carton)",402.45,18,474.89,899,12,0,12
Blinkit,2135510159837,5B1831006G0000,"Moonstone Ventures LLP - Kolkata K4","Kalyani Expressway, Mohispota Ps near Muragachha, Crossing Ghola, Deshpriya Nagar, West bengal, Bandipur, North Twenty Four Parganas, West Bengal, 700113",11-07-2025,10-08-2025,70133700,10063772,"Ocean Glass (290 ml, Transparent)(Pack)",353.63,18,417.28,645,12,0,12
Blinkit,2135510159837,B11010,"Moonstone Ventures LLP - Kolkata K4","Kalyani Expressway, Mohispota Ps near Muragachha, Crossing Ghola, Deshpriya Nagar, West bengal, Bandipur, North Twenty Four Parganas, West Bengal, 700113",11-07-2025,10-08-2025,70133700,10209379,"Ocean Plaza Whiskey Glass Set (295 ml, Transparent)(Box)",389.85,18,460.02,714,12,0,12
Blinkit,2135510159837,P00840,"Moonstone Ventures LLP - Kolkata K4","Kalyani Expressway, Mohispota Ps near Muragachha, Crossing Ghola, Deshpriya Nagar, West bengal, Bandipur, North Twenty Four Parganas, West Bengal, 700113",11-07-2025,10-08-2025,70133700,10155779,"Ocean Munich Glass Beer Mug Set (355 ml, Transparent)",282.75,18,333.65,510,12,0,12
Blinkit,2135510159837,B00914,"Moonstone Ventures LLP - Kolkata K4","Kalyani Expressway, Mohispota Ps near Muragachha, Crossing Ghola, Deshpriya Nagar, West bengal, Bandipur, North Twenty Four Parganas, West Bengal, 700113",11-07-2025,10-08-2025,70133700,10209412,"Ocean Pilsner Beer Glass Set (400 ml, Transparent)(Box)",407.7,18,481.09,748,8,0,8
Blinkit,2135510159947,BMHM500,"Moonstone Ventures LLP - Kolkata K4","Kalyani Expressway, Mohispota Ps near Muragachha, Crossing Ghola, Deshpriya Nagar, West bengal, Bandipur, North Twenty Four Parganas, West Bengal, 700113",11-07-2025,10-08-2025,70139900,10235010,"Pasabahce Homemade Glass Jar (Transparent, 500 ml, 2 pcs)(Box)",270.34,18,319,550,60,0,60
Blinkit,2135510159947,674117,"Moonstone Ventures LLP - Kolkata K4","Kalyani Expressway, Mohispota Ps near Muragachha, Crossing Ghola, Deshpriya Nagar, West bengal, Bandipur, North Twenty Four Parganas, West Bengal, 700113",11-07-2025,10-08-2025,70139900,10237122,"Pasabahce Barrel Whiskey Glass Set (340 ml, Transparent)(Box)",506.27,18,597.4,1030,56,0,56
Blinkit,2135510159947,1046272,"Moonstone Ventures LLP - Kolkata K4","Kalyani Expressway, Mohispota Ps near Muragachha, Crossing Ghola, Deshpriya Nagar, West bengal, Bandipur, North Twenty Four Parganas, West Bengal, 700113",11-07-2025,10-08-2025,70139900,10235014,"Pasabahce Weizen Glass Beer Glass (520 ml, Transparent)(Box)",304.75,18,359.6,620,54,0,54
Blinkit,2135510159947,BMHM1000,"Moonstone Ventures LLP - Kolkata K4","Kalyani Expressway, Mohispota Ps near Muragachha, Crossing Ghola, Deshpriya Nagar, West bengal, Bandipur, North Twenty Four Parganas, West Bengal, 700113",11-07-2025,10-08-2025,70139900,10235006,"Pasabahce Homemade Glass Jar (Transparent, 1000 ml, 2 pcs)(Pack)",393.22,18,464,800,54,0,54
Blinkit,2135510159947,1204823,"Moonstone Ventures LLP - Kolkata K4","Kalyani Expressway, Mohispota Ps near Muragachha, Crossing Ghola, Deshpriya Nagar, West bengal, Bandipur, North Twenty Four Parganas, West Bengal, 700113",11-07-2025,10-08-2025,70139900,10160824,"Pasabahce Rain Water Glass Set (350 ml, Transparent)",296.47,18,349.84,1499,24,0,24
Blinkit,2135510159947,1204868,"Moonstone Ventures LLP - Kolkata K4","Kalyani Expressway, Mohispota Ps near Muragachha, Crossing Ghola, Deshpriya Nagar, West bengal, Bandipur, North Twenty Four Parganas, West Bengal, 700113",11-07-2025,10-08-2025,70139900,10160822,"Pasabahce Echo Long Drink Glass Set (350 ml, Transparent)",296.47,18,349.84,1499,6,0,6
Blinkit,2172910003956,B13013,"Moonstone Ventures LLP - Moonstone - Dehradun","Khasra No. 274 Gha and 277 Cha Kuanwala, PO Harrawala, Dehradun Nagar Nigam, Dehradun, Uttarakhand-248005",10-07-2025,09-08-2025,70133700,10124985,"Ocean Ivory Hiball Glass Set (370 ml, Transparent)(Pack)",402.45,18,474.89,949,12,0,12
Blinkit,2172910003956,B01712,"Moonstone Ventures LLP - Moonstone - Dehradun","Khasra No. 274 Gha and 277 Cha Kuanwala, PO Harrawala, Dehradun Nagar Nigam, Dehradun, Uttarakhand-248005",10-07-2025,09-08-2025,70133700,10209410,"Ocean Aloha Water Glass Set (360 ml, Transparent)(Box)",345.23,18,407.37,629,12,0,12
Blinkit,2224710021791,B02310,"Moonstone Ventures LLP - Moonstone - Rajpura","Khasra No 83, 84-1, 84-2, 85, 86, 87-1, 87-2, 90-2, 91, 92, Erisha ,Infratech, Vill Shambhu Khurd, Tehsil Rajpura, Patiala-3 (Rajpura, Ghanor), Patiala, Punjab, 140417",10-07-2025,09-08-2025,70133700,10209370,"Ocean Pyramid Glass Set (300 ml, Transparent)(Box)",327.37,18,386.3,595,12,0,12
Blinkit,2273810057808,BMHM500,"Moonstone Ventures LLP - Mumbai M10","Survey No: 122-1, 122-2, 123, 124 - 128-1, 128-4 ,128-5, 133-4 Building – B-08-A ESR Taloja – Industrial logistic park Village – Usatane, Khoni Taloja Road, Taluka, Ambernath, District , Thane Maharashtra – 421306",11-07-2025,10-08-2025,70139900,10235010,"Pasabahce Homemade Glass Jar (Transparent, 500 ml, 2 pcs)(Box)",270.34,18,319,550,72,0,72
Blinkit,2273810057808,1046272,"Moonstone Ventures LLP - Mumbai M10","Survey No: 122-1, 122-2, 123, 124 - 128-1, 128-4 ,128-5, 133-4 Building – B-08-A ESR Taloja – Industrial logistic park Village – Usatane, Khoni Taloja Road, Taluka, Ambernath, District , Thane Maharashtra – 421306",11-07-2025,10-08-2025,70139900,10235014,"Pasabahce Weizen Glass Beer Glass (520 ml, Transparent)(Box)",304.75,18,359.6,620,66,0,66
Blinkit,2273810057808,BMHM1000,"Moonstone Ventures LLP - Mumbai M10","Survey No: 122-1, 122-2, 123, 124 - 128-1, 128-4 ,128-5, 133-4 Building – B-08-A ESR Taloja – Industrial logistic park Village – Usatane, Khoni Taloja Road, Taluka, Ambernath, District , Thane Maharashtra – 421306",11-07-2025,10-08-2025,70139900,10235006,"Pasabahce Homemade Glass Jar (Transparent, 1000 ml, 2 pcs)(Pack)",393.22,18,464,800,66,0,66
Blinkit,2273810057808,674117,"Moonstone Ventures LLP - Mumbai M10","Survey No: 122-1, 122-2, 123, 124 - 128-1, 128-4 ,128-5, 133-4 Building – B-08-A ESR Taloja – Industrial logistic park Village – Usatane, Khoni Taloja Road, Taluka, Ambernath, District , Thane Maharashtra – 421306",11-07-2025,10-08-2025,70139900,10237122,"Pasabahce Barrel Whiskey Glass Set (340 ml, Transparent)(Box)",506.27,18,597.4,1030,64,0,64
Blinkit,2273810057808,1204334,"Moonstone Ventures LLP - Mumbai M10","Survey No: 122-1, 122-2, 123, 124 - 128-1, 128-4 ,128-5, 133-4 Building – B-08-A ESR Taloja – Industrial logistic park Village – Usatane, Khoni Taloja Road, Taluka, Ambernath, District , Thane Maharashtra – 421306",11-07-2025,10-08-2025,70133700,10160819,"Pasabahce Echo Whiskey Glass Set (300 ml, Transparent)",296.47,18,349.84,1499,18,0,18
Blinkit,2273810057893,B01712,"Moonstone Ventures LLP - Mumbai M10","Survey No: 122-1, 122-2, 123, 124 - 128-1, 128-4 ,128-5, 133-4 Building – B-08-A ESR Taloja – Industrial logistic park Village – Usatane, Khoni Taloja Road, Taluka, Ambernath, District , Thane Maharashtra – 421306",11-07-2025,10-08-2025,70133700,10209410,"Ocean Aloha Water Glass Set (360 ml, Transparent)(Box)",345.23,18,407.37,629,60,0,60
Blinkit,2273810057893,B11010,"Moonstone Ventures LLP - Mumbai M10","Survey No: 122-1, 122-2, 123, 124 - 128-1, 128-4 ,128-5, 133-4 Building – B-08-A ESR Taloja – Industrial logistic park Village – Usatane, Khoni Taloja Road, Taluka, Ambernath, District , Thane Maharashtra – 421306",11-07-2025,10-08-2025,70133700,10209379,"Ocean Plaza Whiskey Glass Set (295 ml, Transparent)(Box)",389.85,18,460.02,714,60,0,60
Blinkit,2273810057893,B00411,"Moonstone Ventures LLP - Mumbai M10","Survey No: 122-1, 122-2, 123, 124 - 128-1, 128-4 ,128-5, 133-4 Building – B-08-A ESR Taloja – Industrial logistic park Village – Usatane, Khoni Taloja Road, Taluka, Ambernath, District , Thane Maharashtra – 421306",11-07-2025,10-08-2025,70133700,10209396,"Ocean San Marino Glass Set (300 ml, Transparent)(Box)",336.3,18,396.83,612,60,0,60
Blinkit,2273810057893,5V2055801G0054,"Moonstone Ventures LLP - Mumbai M10","Survey No: 122-1, 122-2, 123, 124 - 128-1, 128-4 ,128-5, 133-4 Building – B-08-A ESR Taloja – Industrial logistic park Village – Usatane, Khoni Taloja Road, Taluka, Ambernath, District , Thane Maharashtra – 421306",11-07-2025,10-08-2025,70133700,10209135,"Ocean Divano Pitcher Water Glass Jug (1660 ml, Transparent)(Box)",445.5,18,525.69,820,60,0,60
Blinkit,2273810057893,B02310,"Moonstone Ventures LLP - Mumbai M10","Survey No: 122-1, 122-2, 123, 124 - 128-1, 128-4 ,128-5, 133-4 Building – B-08-A ESR Taloja – Industrial logistic park Village – Usatane, Khoni Taloja Road, Taluka, Ambernath, District , Thane Maharashtra – 421306",11-07-2025,10-08-2025,70133700,10209370,"Ocean Pyramid Glass Set (300 ml, Transparent)(Box)",327.37,18,386.3,595,60,0,60
Blinkit,2273810057893,B00914,"Moonstone Ventures LLP - Mumbai M10","Survey No: 122-1, 122-2, 123, 124 - 128-1, 128-4 ,128-5, 133-4 Building – B-08-A ESR Taloja – Industrial logistic park Village – Usatane, Khoni Taloja Road, Taluka, Ambernath, District , Thane Maharashtra – 421306",11-07-2025,10-08-2025,70133700,10209412,"Ocean Pilsner Beer Glass Set (400 ml, Transparent)(Box)",407.7,18,481.09,748,56,0,56
Blinkit,2273810057893,4GH010C02602G0001,"Moonstone Ventures LLP - Mumbai M10","Survey No: 122-1, 122-2, 123, 124 - 128-1, 128-4 ,128-5, 133-4 Building – B-08-A ESR Taloja – Industrial logistic park Village – Usatane, Khoni Taloja Road, Taluka, Ambernath, District , Thane Maharashtra – 421306",11-07-2025,10-08-2025,70133700,10209164,"Ocean Lumi Borosilicate Glass Jar (Transparent, 750 ml)(Box)",414,18,488.52,760,54,0,54
Blinkit,2273810057893,4GH009C035,"Moonstone Ventures LLP - Mumbai M10","Survey No: 122-1, 122-2, 123, 124 - 128-1, 128-4 ,128-5, 133-4 Building – B-08-A ESR Taloja – Industrial logistic park Village – Usatane, Khoni Taloja Road, Taluka, Ambernath, District , Thane Maharashtra – 421306",11-07-2025,10-08-2025,70133700,10209663,"Ocean Lumi Borosilicate Glass Bottle (Transparent, 1 ltr)(Box)",248.63,18,293.38,445,48,0,48
Blinkit,2273810057893,B02110,"Moonstone Ventures LLP - Mumbai M10","Survey No: 122-1, 122-2, 123, 124 - 128-1, 128-4 ,128-5, 133-4 Building – B-08-A ESR Taloja – Industrial logistic park Village – Usatane, Khoni Taloja Road, Taluka, Ambernath, District , Thane Maharashtra – 421306",11-07-2025,10-08-2025,70133700,10124986,"Ocean Unity Hiball Water Glass (290 ml, Transparent)(Pack)",333.68,18,393.74,799,48,0,48
Blinkit,2273810057893,4GB006C04401G0001,"Moonstone Ventures LLP - Mumbai M10","Survey No: 122-1, 122-2, 123, 124 - 128-1, 128-4 ,128-5, 133-4 Building – B-08-A ESR Taloja – Industrial logistic park Village – Usatane, Khoni Taloja Road, Taluka, Ambernath, District , Thane Maharashtra – 421306",11-07-2025,10-08-2025,70133700,10209132,"Ocean Lumi Borosilicate Glass Jar (Transparent, 1250 ml)(Box)",303.75,18,358.43,550,48,0,48
Blinkit,2273810057893,4GB006C02601G0001,"Moonstone Ventures LLP - Mumbai M10","Survey No: 122-1, 122-2, 123, 124 - 128-1, 128-4 ,128-5, 133-4 Building – B-08-A ESR Taloja – Industrial logistic park Village – Usatane, Khoni Taloja Road, Taluka, Ambernath, District , Thane Maharashtra – 421306",11-07-2025,10-08-2025,70133700,10209130,"Ocean Lumi Borosilicate Glass Jar (Transparent, 750 ml)(Box)",269.63,18,318.16,485,48,0,48
Blinkit,2273810057893,4GH010C04401G0001,"Moonstone Ventures LLP - Mumbai M10","Survey No: 122-1, 122-2, 123, 124 - 128-1, 128-4 ,128-5, 133-4 Building – B-08-A ESR Taloja – Industrial logistic park Village – Usatane, Khoni Taloja Road, Taluka, Ambernath, District , Thane Maharashtra – 421306",11-07-2025,10-08-2025,70133700,10209138,"Ocean Lumi Borosilicate Glass Jar (Transparent, 1250 ml)(Box)",253.87,18,299.57,455,48,0,48
Blinkit,2296110097184,1204868,"Moonstone Ventures LLP - Bengaluru B4","Sumadhura Logistics Park,11, Chinthamani - Hoskote Road, Doddenahalli,Village, Nandagudi, Hobli, Hoskote, Karnataka 562114.",10-07-2025,09-08-2025,70139900,10160822,"Pasabahce Echo Long Drink Glass Set (350 ml, Transparent)",296.47,18,349.84,1499,30,0,30
Blinkit,2296110097475,BMHM500,"Moonstone Ventures LLP - Bengaluru B4","Sumadhura Logistics Park,11, Chinthamani - Hoskote Road, Doddenahalli,Village, Nandagudi, Hobli, Hoskote, Karnataka 562114.",11-07-2025,10-08-2025,70139900,10235010,"Pasabahce Homemade Glass Jar (Transparent, 500 ml, 2 pcs)(Box)",270.34,18,319,550,60,0,60
Blinkit,2296110097475,674117,"Moonstone Ventures LLP - Bengaluru B4","Sumadhura Logistics Park,11, Chinthamani - Hoskote Road, Doddenahalli,Village, Nandagudi, Hobli, Hoskote, Karnataka 562114.",11-07-2025,10-08-2025,70139900,10237122,"Pasabahce Barrel Whiskey Glass Set (340 ml, Transparent)(Box)",506.27,18,597.4,1030,56,0,56
Blinkit,2296110097475,1046272,"Moonstone Ventures LLP - Bengaluru B4","Sumadhura Logistics Park,11, Chinthamani - Hoskote Road, Doddenahalli,Village, Nandagudi, Hobli, Hoskote, Karnataka 562114.",11-07-2025,10-08-2025,70139900,10235014,"Pasabahce Weizen Glass Beer Glass (520 ml, Transparent)(Box)",304.75,18,359.6,620,54,0,54
Blinkit,2296110097475,BMHM1000,"Moonstone Ventures LLP - Bengaluru B4","Sumadhura Logistics Park,11, Chinthamani - Hoskote Road, Doddenahalli,Village, Nandagudi, Hobli, Hoskote, Karnataka 562114.",11-07-2025,10-08-2025,70139900,10235006,"Pasabahce Homemade Glass Jar (Transparent, 1000 ml, 2 pcs)(Pack)",393.22,18,464,800,54,0,54
Blinkit,2296110097598,4GH009C034,"Moonstone Ventures LLP - Bengaluru B4","Sumadhura Logistics Park,11, Chinthamani - Hoskote Road, Doddenahalli,Village, Nandagudi, Hobli, Hoskote, Karnataka 562114.",11-07-2025,10-08-2025,70133700,10153533,"Ocean Lumi Borosilicate Glass Bottle (1 L)",162.71,18,192,425,96,0,96
Blinkit,2296110097598,4GH010C02602G0001,"Moonstone Ventures LLP - Bengaluru B4","Sumadhura Logistics Park,11, Chinthamani - Hoskote Road, Doddenahalli,Village, Nandagudi, Hobli, Hoskote, Karnataka 562114.",11-07-2025,10-08-2025,70133700,10209164,"Ocean Lumi Borosilicate Glass Jar (Transparent, 750 ml)(Box)",414,18,488.52,760,54,0,54
Blinkit,2296110097598,4GH009C035,"Moonstone Ventures LLP - Bengaluru B4","Sumadhura Logistics Park,11, Chinthamani - Hoskote Road, Doddenahalli,Village, Nandagudi, Hobli, Hoskote, Karnataka 562114.",11-07-2025,10-08-2025,70133700,10209663,"Ocean Lumi Borosilicate Glass Bottle (Transparent, 1 ltr)(Box)",248.63,18,293.38,445,48,0,48
Blinkit,2296110097598,4GB006C04401G0001,"Moonstone Ventures LLP - Bengaluru B4","Sumadhura Logistics Park,11, Chinthamani - Hoskote Road, Doddenahalli,Village, Nandagudi, Hobli, Hoskote, Karnataka 562114.",11-07-2025,10-08-2025,70133700,10209132,"Ocean Lumi Borosilicate Glass Jar (Transparent, 1250 ml)(Box)",303.75,18,358.43,550,48,0,48
Blinkit,2296110097598,4GB006C02601G0001,"Moonstone Ventures LLP - Bengaluru B4","Sumadhura Logistics Park,11, Chinthamani - Hoskote Road, Doddenahalli,Village, Nandagudi, Hobli, Hoskote, Karnataka 562114.",11-07-2025,10-08-2025,70133700,10209130,"Ocean Lumi Borosilicate Glass Jar (Transparent, 750 ml)(Box)",269.63,18,318.16,485,48,0,48
Blinkit,2296110097598,B00914,"Moonstone Ventures LLP - Bengaluru B4","Sumadhura Logistics Park,11, Chinthamani - Hoskote Road, Doddenahalli,Village, Nandagudi, Hobli, Hoskote, Karnataka 562114.",11-07-2025,10-08-2025,70133700,10209412,"Ocean Pilsner Beer Glass Set (400 ml, Transparent)(Box)",407.7,18,481.09,748,40,0,40
Blinkit,2296110097598,B02110,"Moonstone Ventures LLP - Bengaluru B4","Sumadhura Logistics Park,11, Chinthamani - Hoskote Road, Doddenahalli,Village, Nandagudi, Hobli, Hoskote, Karnataka 562114.",11-07-2025,10-08-2025,70133700,10124986,"Ocean Unity Hiball Water Glass (290 ml, Transparent)(Pack)",333.68,18,393.74,799,36,0,36
Blinkit,2296110097598,B11010,"Moonstone Ventures LLP - Bengaluru B4","Sumadhura Logistics Park,11, Chinthamani - Hoskote Road, Doddenahalli,Village, Nandagudi, Hobli, Hoskote, Karnataka 562114.",11-07-2025,10-08-2025,70133700,10209379,"Ocean Plaza Whiskey Glass Set (295 ml, Transparent)(Box)",389.85,18,460.02,714,36,0,36
Blinkit,2296110097598,B00411,"Moonstone Ventures LLP - Bengaluru B4","Sumadhura Logistics Park,11, Chinthamani - Hoskote Road, Doddenahalli,Village, Nandagudi, Hobli, Hoskote, Karnataka 562114.",11-07-2025,10-08-2025,70133700,10209396,"Ocean San Marino Glass Set (300 ml, Transparent)(Box)",336.3,18,396.83,612,36,0,36
Blinkit,2296110097598,B02310,"Moonstone Ventures LLP - Bengaluru B4","Sumadhura Logistics Park,11, Chinthamani - Hoskote Road, Doddenahalli,Village, Nandagudi, Hobli, Hoskote, Karnataka 562114.",11-07-2025,10-08-2025,70133700,10209370,"Ocean Pyramid Glass Set (300 ml, Transparent)(Box)",327.37,18,386.3,595,36,0,36
Blinkit,2296110097598,5V2055801G0054,"Moonstone Ventures LLP - Bengaluru B4","Sumadhura Logistics Park,11, Chinthamani - Hoskote Road, Doddenahalli,Village, Nandagudi, Hobli, Hoskote, Karnataka 562114.",11-07-2025,10-08-2025,70133700,10209135,"Ocean Divano Pitcher Water Glass Jug (1660 ml, Transparent)(Box)",445.5,18,525.69,820,30,0,30
Blinkit,2296110097598,B01712,"Moonstone Ventures LLP - Bengaluru B4","Sumadhura Logistics Park,11, Chinthamani - Hoskote Road, Doddenahalli,Village, Nandagudi, Hobli, Hoskote, Karnataka 562114.",11-07-2025,10-08-2025,70133700,10209410,"Ocean Aloha Water Glass Set (360 ml, Transparent)(Box)",345.23,18,407.37,629,24,0,24
Blinkit,2296110097598,4GH010C04401G0001,"Moonstone Ventures LLP - Bengaluru B4","Sumadhura Logistics Park,11, Chinthamani - Hoskote Road, Doddenahalli,Village, Nandagudi, Hobli, Hoskote, Karnataka 562114.",11-07-2025,10-08-2025,70133700,10209138,"Ocean Lumi Borosilicate Glass Jar (Transparent, 1250 ml)(Box)",253.87,18,299.57,455,24,0,24
Blinkit,2296110097598,5B1831006G0000,"Moonstone Ventures LLP - Bengaluru B4","Sumadhura Logistics Park,11, Chinthamani - Hoskote Road, Doddenahalli,Village, Nandagudi, Hobli, Hoskote, Karnataka 562114.",11-07-2025,10-08-2025,70133700,10063772,"Ocean Glass (290 ml, Transparent)(Pack)",353.63,18,417.28,645,12,0,12
Blinkit,2737810028111,BMHM500,"Moonstone Ventures LLP - Ahmedabad A2","Ashwika-4, Survey No 95, Behind,Bharat Benz, Off Changodar-Bavla,Highway (NH 8A), Village: Vasna,Chacharvadi, Sanand, Sanand,Ahmedabad, Gujarat, 382213",11-07-2025,10-08-2025,70139900,10235010,"Pasabahce Homemade Glass Jar (Transparent, 500 ml, 2 pcs)(Box)",270.34,18,319,550,36,0,36
Blinkit,2737810028111,674117,"Moonstone Ventures LLP - Ahmedabad A2","Ashwika-4, Survey No 95, Behind,Bharat Benz, Off Changodar-Bavla,Highway (NH 8A), Village: Vasna,Chacharvadi, Sanand, Sanand,Ahmedabad, Gujarat, 382213",11-07-2025,10-08-2025,70139900,10237122,"Pasabahce Barrel Whiskey Glass Set (340 ml, Transparent)(Box)",506.27,18,597.4,1030,32,0,32
Blinkit,2737810028111,1046272,"Moonstone Ventures LLP - Ahmedabad A2","Ashwika-4, Survey No 95, Behind,Bharat Benz, Off Changodar-Bavla,Highway (NH 8A), Village: Vasna,Chacharvadi, Sanand, Sanand,Ahmedabad, Gujarat, 382213",11-07-2025,10-08-2025,70139900,10235014,"Pasabahce Weizen Glass Beer Glass (520 ml, Transparent)(Box)",304.75,18,359.6,620,30,0,30
Blinkit,2737810028111,BMHM1000,"Moonstone Ventures LLP - Ahmedabad A2","Ashwika-4, Survey No 95, Behind,Bharat Benz, Off Changodar-Bavla,Highway (NH 8A), Village: Vasna,Chacharvadi, Sanand, Sanand,Ahmedabad, Gujarat, 382213",11-07-2025,10-08-2025,70139900,10235006,"Pasabahce Homemade Glass Jar (Transparent, 1000 ml, 2 pcs)(Pack)",393.22,18,464,800,30,0,30
Blinkit,2737810028124,B02110,"Moonstone Ventures LLP - Ahmedabad A2","Ashwika-4, Survey No 95, Behind,Bharat Benz, Off Changodar-Bavla,Highway (NH 8A), Village: Vasna,Chacharvadi, Sanand, Sanand,Ahmedabad, Gujarat, 382213",11-07-2025,10-08-2025,70133700,10124986,"Ocean Unity Hiball Water Glass (290 ml, Transparent)(Pack)",333.68,18,393.74,799,12,0,12
Blinkit,2737810028124,P01960,"Moonstone Ventures LLP - Ahmedabad A2","Ashwika-4, Survey No 95, Behind,Bharat Benz, Off Changodar-Bavla,Highway (NH 8A), Village: Vasna,Chacharvadi, Sanand, Sanand,Ahmedabad, Gujarat, 382213",11-07-2025,10-08-2025,70133700,10125019,"Ocean Centra Whiskey Glass Set (300 ml, Transparent)(Pack)",402.45,18,474.89,899,8,0,8
Blinkit,2867010023244,4GB006C04401G0001,"Moonstone Ventures LLP - Moonstone - Noida N1","Central Warehouse, Plot No. 2-C, Udyog Kendra, Ecotech-03, Greater Noida, UP- 201306",11-07-2025,10-08-2025,70133700,10209132,"Ocean Lumi Borosilicate Glass Jar (Transparent, 1250 ml)(Box)",303.75,18,358.43,550,24,0,24
Blinkit,2867010023244,B00914,"Moonstone Ventures LLP - Moonstone - Noida N1","Central Warehouse, Plot No. 2-C, Udyog Kendra, Ecotech-03, Greater Noida, UP- 201306",11-07-2025,10-08-2025,70133700,10209412,"Ocean Pilsner Beer Glass Set (400 ml, Transparent)(Box)",407.7,18,481.09,748,16,0,16
Blinkit,2867010023244,B13013,"Moonstone Ventures LLP - Moonstone - Noida N1","Central Warehouse, Plot No. 2-C, Udyog Kendra, Ecotech-03, Greater Noida, UP- 201306",11-07-2025,10-08-2025,70133700,10124985,"Ocean Ivory Hiball Glass Set (370 ml, Transparent)(Pack)",402.45,18,474.89,949,12,0,12
Blinkit,2867010023244,B00411,"Moonstone Ventures LLP - Moonstone - Noida N1","Central Warehouse, Plot No. 2-C, Udyog Kendra, Ecotech-03, Greater Noida, UP- 201306",11-07-2025,10-08-2025,70133700,10209396,"Ocean San Marino Glass Set (300 ml, Transparent)(Box)",336.3,18,396.83,612,12,0,12
Blinkit,2867010023244,B02310,"Moonstone Ventures LLP - Moonstone - Noida N1","Central Warehouse, Plot No. 2-C, Udyog Kendra, Ecotech-03, Greater Noida, UP- 201306",11-07-2025,10-08-2025,70133700,10209370,"Ocean Pyramid Glass Set (300 ml, Transparent)(Box)",327.37,18,386.3,595,12,0,12
Blinkit,2867010023244,5V2055801G0054,"Moonstone Ventures LLP - Moonstone - Noida N1","Central Warehouse, Plot No. 2-C, Udyog Kendra, Ecotech-03, Greater Noida, UP- 201306",11-07-2025,10-08-2025,70133700,10209135,"Ocean Divano Pitcher Water Glass Jug (1660 ml, Transparent)(Box)",445.5,18,525.69,820,6,0,6
Blinkit,2867010023245,BMHM500,"Moonstone Ventures LLP - Moonstone - Noida N1","Central Warehouse, Plot No. 2-C, Udyog Kendra, Ecotech-03, Greater Noida, UP- 201306",11-07-2025,10-08-2025,70139900,10235010,"Pasabahce Homemade Glass Jar (Transparent, 500 ml, 2 pcs)(Box)",270.34,18,319,550,48,0,48
